"","Open","High","Low","Close","Volume","Adjusted"
"2010-10-07",10.3692855834961,10.374285697937,10.2467861175537,10.3292856216431,408399600,8.75592613220215
"2010-10-08",10.4182138442993,10.5178565979004,10.3571434020996,10.5024995803833,658403200,8.902756690979
"2010-10-11",10.5264291763306,10.6157140731812,10.5214290618896,10.5485706329346,427753200,8.94181060791016
"2010-10-12",10.5503568649292,10.6964292526245,10.4460706710815,10.6621427536011,558544000,9.03808403015137
"2010-10-13",10.7214288711548,10.7842855453491,10.707142829895,10.7192859649658,630092400,9.08652114868164
"2010-10-14",10.7746429443359,10.8024997711182,10.7285709381104,10.7967863082886,435296400,9.15221881866455
"2010-10-15",10.9799995422363,11.25,10.8896427154541,11.2407140731812,922194000,9.52852630615234
"2010-10-18",11.3739290237427,11.3928565979004,11.2246427536011,11.3571434020996,1093010800,9.62722015380859
"2010-10-19",10.83571434021,11.2060708999634,10.7150001525879,11.0532140731812,1232784000,9.36958312988281
"2010-10-20",11.0357141494751,11.2232141494751,10.9596433639526,11.0903568267822,721624400,9.40107154846191
"2010-10-21",11.1557140350342,11.2407140731812,10.957142829895,11.0542860031128,551460000,9.37049007415771
"2010-10-22",11.0382137298584,11.0728569030762,10.9392862319946,10.981071472168,372778000,9.30843257904053
"2010-10-25",11.0389289855957,11.1285705566406,11.0157136917114,11.0299997329712,392462000,9.34990501403809
"2010-10-26",10.9596433639526,11.0621433258057,10.9160709381104,11.0017862319946,392929600,9.3259916305542
"2010-10-27",10.9875001907349,11.0678567886353,10.91428565979,10.9939289093018,399002800,9.31933116912842
"2010-10-28",10.9982137680054,11,10.7464294433594,10.9014291763306,551051200,9.24091911315918
"2010-10-29",10.8653573989868,10.9242858886719,10.7453565597534,10.749285697937,430511200,9.11195278167725
"2010-11-01",10.793571472168,10.91428565979,10.792857170105,10.8635711669922,423889200,9.20882797241211
"2010-11-02",10.9642858505249,11.0782136917114,10.9642858505249,11.0485706329346,433930000,9.36565017700195
"2010-11-03",11.1203565597534,11.1742858886719,11.018928527832,11.1714286804199,508348400,9.46979713439941
"2010-11-04",11.2660713195801,11.4350004196167,11.2510709762573,11.3667860031128,642488000,9.63539505004883
"2010-11-05",11.356785774231,11.4132137298584,11.3125,11.3260707855225,361253200,9.60088062286377
"2010-11-08",11.3285713195801,11.4203567504883,11.3128566741943,11.3792858123779,281758400,9.6459903717041
"2010-11-09",11.4660711288452,11.4750003814697,11.2321434020996,11.2885713577271,383544000,9.56909275054932
"2010-11-10",11.3085708618164,11.3846426010132,11.1982135772705,11.3582143783569,384227200,9.6281270980835
"2010-11-11",11.25,11.3714294433594,11.2232141494751,11.3089294433594,361284000,9.586350440979
"2010-11-12",11.2857141494751,11.3035707473755,10.8439292907715,11.0010709762573,795846800,9.3253870010376
"2010-11-15",11.0164289474487,11.0907144546509,10.938214302063,10.9657144546509,403606000,9.29541397094727
"2010-11-16",10.918571472168,10.9857139587402,10.6899995803833,10.771071434021,657650000,9.13042163848877
"2010-11-17",10.7571430206299,10.856785774231,10.6342859268188,10.7321434020996,479449600,9.09742069244385
"2010-11-18",10.8999996185303,11.059642791748,10.8817863464355,11.0153570175171,494491200,9.33749771118164
"2010-11-19",10.9989290237427,11.0142860412598,10.9014291763306,10.9546432495117,384843200,9.28602981567383
"2010-11-22",10.9528570175171,11.1914291381836,10.9239292144775,11.1914291381836,393075200,9.4867467880249
"2010-11-23",11.0874996185303,11.1339292526245,10.9485712051392,11.0260705947876,519447600,9.34657764434814
"2010-11-24",11.1428565979004,11.2642860412598,11.1339292526245,11.2428569793701,413725200,9.53034210205078
"2010-11-26",11.2049999237061,11.3464288711548,11.1764287948608,11.25,237585600,9.53639507293701
"2010-11-29",11.2678565979004,11.3385705947876,11.1207141876221,11.3167858123779,445785200,9.5930118560791
"2010-11-30",11.1978569030762,11.2271432876587,11.102499961853,11.1125001907349,501858000,9.41984081268311
"2010-12-01",11.2596426010132,11.3482141494751,11.25,11.3000001907349,461750800,9.57878112792969
"2010-12-02",11.3403568267822,11.3928565979004,11.2460708618164,11.3625001907349,462837200,9.63175868988037
"2010-12-03",11.3217859268188,11.3803567886353,11.2978572845459,11.3371429443359,342092800,9.61026573181152
"2010-12-06",11.3800001144409,11.5117864608765,11.372142791748,11.4339294433594,448481600,9.69230651855469
"2010-12-07",11.5642862319946,11.5710706710815,11.3614292144775,11.3646430969238,391454000,9.63358020782471
"2010-12-08",11.4153566360474,11.4650001525879,11.3253574371338,11.4646425247192,321935600,9.71834087371826
"2010-12-09",11.5046434402466,11.5178565979004,11.3935708999634,11.4200000762939,294151200,9.68050193786621
"2010-12-10",11.4160709381104,11.4660711288452,11.3785705566406,11.4485712051392,262511200,9.70472240447998
"2010-12-13",11.5846433639526,11.6092863082886,11.4642858505249,11.4882135391235,439815600,9.73832607269287
"2010-12-14",11.4903573989868,11.5192861557007,11.3928565979004,11.438928604126,351008000,9.69654655456543
"2010-12-15",11.4285707473755,11.5357141494751,11.3996429443359,11.4414291381836,417312000,9.69866561889648
"2010-12-16",11.4674997329712,11.521785736084,11.4321432113647,11.4732141494751,322030800,9.72561264038086
"2010-12-17",11.4867858886719,11.4925003051758,11.436785697937,11.4503574371338,386929200,9.70623588562012
"2010-12-20",11.4857139587402,11.5446434020996,11.3653573989868,11.5074996948242,385610400,9.75467491149902
"2010-12-21",11.5357141494751,11.5853567123413,11.5017862319946,11.5785713195801,256354000,9.81491947174072
"2010-12-22",11.584285736084,11.6328573226929,11.5553569793701,11.6128568649292,265921600,9.84398555755615
"2010-12-23",11.6071434020996,11.6125001907349,11.5417861938477,11.5571432113647,223157200,9.79675579071045
"2010-12-27",11.5303573608398,11.622857093811,11.4828567504883,11.5957136154175,249816000,9.82945346832275
"2010-12-28",11.6396427154541,11.666428565979,11.6092863082886,11.6239290237427,175924000,9.85336875915527
"2010-12-29",11.6507139205933,11.6589288711548,11.6107139587402,11.6175003051758,163139200,9.84791851043701
"2010-12-30",11.624285697937,11.6253566741943,11.5375003814697,11.5592861175537,157494400,9.79857444763184
"2010-12-31",11.5339288711548,11.5528573989868,11.4753570556641,11.5200004577637,193508000,9.76526832580566
"2011-01-03",11.6300001144409,11.7950000762939,11.6014289855957,11.770357131958,445138400,9.97749519348145
"2011-01-04",11.872857093811,11.875,11.7196426391602,11.8317861557007,309080800,10.0295629501343
"2011-01-05",11.769642829895,11.9407138824463,11.7678565979004,11.9285707473755,255519600,10.111611366272
"2011-01-06",11.9542856216431,11.9732141494751,11.8892860412598,11.9189291000366,300428800,10.1034374237061
"2011-01-07",11.9282140731812,12.0124998092651,11.8535709381104,12.0042858123779,311931200,10.1757898330688
"2011-01-10",12.1010713577271,12.2582139968872,12.0417861938477,12.230357170105,448560000,10.3674268722534
"2011-01-11",12.3171434402466,12.3199996948242,12.1239290237427,12.2014293670654,444108000,10.3429050445557
"2011-01-12",12.2589292526245,12.3010711669922,12.2142858505249,12.3007135391235,302590400,10.4270648956299
"2011-01-13",12.3271427154541,12.3800001144409,12.2803573608398,12.3457136154175,296780400,10.4652128219604
"2011-01-14",12.353214263916,12.4457139968872,12.3014287948608,12.4457139968872,308840000,10.5499792098999
"2011-01-18",11.7685708999634,12.3128566741943,11.6428565979004,12.1660709381104,1880998000,10.312931060791
"2011-01-19",12.4410705566406,12.4499998092651,12.0314292907715,12.1014289855957,1135612800,10.2581377029419
"2011-01-20",12.0153570175171,12.082142829895,11.789999961853,11.8814287185669,764789200,10.07164478302
"2011-01-21",11.9203567504883,11.960000038147,11.6653566360474,11.668571472168,754401200,9.89121055603027
"2011-01-24",11.6739292144775,12.0517864227295,11.668571472168,12.0517864227295,574683200,10.2160549163818
"2011-01-25",12.0117864608765,12.1942863464355,11.9489288330078,12.1928567886353,546868000,10.335638999939
"2011-01-26",12.248571395874,12.3428573608398,12.1964292526245,12.2803573608398,506875600,10.4098100662231
"2011-01-27",12.2778568267822,12.310357093811,12.2439289093018,12.2574996948242,285026000,10.3904342651367
"2011-01-28",12.2917861938477,12.3000001907349,11.9117860794067,12.0035705566406,592057200,10.1751852035522
"2011-01-31",11.9928569793701,12.1442861557007,11.9392862319946,12.1185712814331,377246800,10.2726678848267
"2011-02-01",12.1892862319946,12.3446426391602,12.1778573989868,12.3225002288818,426633200,10.4455347061157
"2011-02-02",12.3017864227295,12.3303565979004,12.269642829895,12.2971429824829,258955200,10.4240388870239
"2011-02-03",12.2785711288452,12.294285774231,12.0910711288452,12.2657136917114,393797600,10.3973970413208
"2011-02-04",12.2728567123413,12.3821430206299,12.268214225769,12.375,321840400,10.4900369644165
"2011-02-07",12.4246425628662,12.6160707473755,12.415714263916,12.5671434402466,485021600,10.6529150009155
"2011-02-08",12.6314287185669,12.6971426010132,12.5767860412598,12.6857137680054,381040800,10.7534227371216
"2011-02-09",12.685357093811,12.8214292526245,12.6739292144775,12.791428565979,482745200,10.8430347442627
"2011-02-10",12.7639293670654,12.8571434020996,12.4285707473755,12.6621427536011,928550000,10.7334403991699
"2011-02-11",12.6696434020996,12.7785711288452,12.626428604126,12.7446432113647,367572800,10.803373336792
"2011-02-14",12.7425003051758,12.8385705947876,12.7396430969238,12.8278570175171,310416400,10.8739147186279
"2011-02-15",12.8282136917114,12.856071472168,12.769642829895,12.8535709381104,284174800,10.8957099914551
"2011-02-16",12.8857135772705,13.0321426391602,12.875,12.9689292907715,481157600,10.9934968948364
"2011-02-17",12.7589292526245,12.8667860031128,12.7328567504883,12.7964286804199,530583200,10.8472738265991
"2011-02-18",12.811071395874,12.8392858505249,12.4828567504883,12.5200004577637,816057200,10.6129484176636
"2011-02-22",12.2196426391602,12.33571434021,12.0614290237427,12.0932140350342,872555600,10.2511701583862
"2011-02-23",12.0989294052124,12.3085708618164,12.0932140350342,12.2364292144775,671854400,10.3725748062134
"2011-02-24",12.2864294052124,12.3267860412598,12.0846433639526,12.2457141876221,499900800,10.3804454803467
"2011-02-25",12.330714225769,12.4439287185669,12.3142862319946,12.4342861175537,380018800,10.5402917861938
"2011-02-28",12.544285774231,12.6803569793701,12.539999961853,12.6146430969238,403074000,10.6931772232056
"2011-03-01",12.6953573226929,12.7042856216431,12.417142868042,12.4753570556641,456136800,10.5751085281372
"2011-03-02",12.498571395874,12.6553573608398,12.4428567886353,12.5757141113281,602590800,10.6601791381836
"2011-03-03",12.7567863464355,12.8496427536011,12.7114286422729,12.8414287567139,500788400,10.8854198455811
"2011-03-04",12.8596429824829,12.8675003051758,12.7767858505249,12.8571434020996,453266800,10.8987398147583
"2011-03-07",12.9071426391602,12.9167861938477,12.5467863082886,12.6914291381836,546123200,10.7582664489746
"2011-03-08",12.6753568649292,12.7642860412598,12.5803565979004,12.705714225769,356316800,10.7703762054443
"2011-03-09",12.6674995422363,12.6700000762939,12.5214290618896,12.5882139205933,453306000,10.6707715988159
"2011-03-10",12.4685707092285,12.4917860031128,12.3178567886353,12.3810710906982,507539200,10.4951848983765
"2011-03-11",12.3332138061523,12.582857131958,12.3214292526245,12.5710706710815,471080400,10.6562404632568
"2011-03-14",12.6135711669922,12.7314291000366,12.5467863082886,12.627142906189,435957200,10.7037744522095
"2011-03-15",12.2178573608398,12.4228572845459,12.1464290618896,12.3367862701416,721081200,10.4576454162598
"2011-03-16",12.2142858505249,12.25,11.6521425247192,11.7860708236694,1162011200,9.99081611633301
"2011-03-17",12.0296430587769,12.1289291381836,11.8092861175537,11.9514293670654,659422400,10.1309862136841
"2011-03-18",12.0403566360474,12.0785713195801,11.7857141494751,11.809642791748,753214000,10.0107955932617
"2011-03-21",11.9996433258057,12.1335706710815,11.9735708236694,12.1178569793701,409402000,10.2720603942871
"2011-03-22",12.2342863082886,12.2364292144775,12.1121425628662,12.1857137680054,325922800,10.3295841217041
"2011-03-23",12.1171426773071,12.1507139205933,11.9982137680054,12.1139287948608,372996400,10.2687320709229
"2011-03-24",12.2089290618896,12.3571434020996,12.1021432876587,12.3203573226929,404712000,10.443717956543
"2011-03-25",12.4310712814331,12.5735712051392,12.3935708999634,12.5550003051758,448910000,10.6426200866699
"2011-03-28",12.6125001907349,12.6542863845825,12.5157136917114,12.5157136917114,309355200,10.6093168258667
"2011-03-29",12.416428565979,12.5342855453491,12.3592863082886,12.5342855453491,352900800,10.6250591278076
"2011-03-30",12.5228567123413,12.5314292907715,12.4085712432861,12.4510707855225,329406000,10.5545206069946
"2011-03-31",12.3699998855591,12.4928569793701,12.3592863082886,12.4467859268188,274019200,10.5508890151978
"2011-04-01",12.5396432876587,12.5567855834961,12.2607135772705,12.3057136535645,418661600,10.4313039779663
"2011-04-04",12.2967863082886,12.3071432113647,12.08571434021,12.185357093811,460084800,10.3292798995972
"2011-04-05",12.0353574752808,12.2232141494751,12,12.103214263916,482731200,10.259651184082
"2011-04-06",12.1864290237427,12.2821426391602,12.040714263916,12.0728569030762,402539200,10.2339153289795
"2011-04-07",12.0749998092651,12.1582136154175,12.0010709762573,12.0742864608765,373447200,10.235125541687
"2011-04-08",12.1400003433228,12.14821434021,11.9267864227295,11.9664287567139,377535200,10.1436986923218
"2011-04-11",11.9307136535645,11.9882135391235,11.7864294052124,11.8142862319946,398946800,10.0147294998169
"2011-04-12",11.8032140731812,11.9189291000366,11.792857170105,11.8714294433594,425639200,10.0631713867188
"2011-04-13",11.9650001525879,12.0050001144409,11.875714302063,12.0046434402466,346220000,10.1760940551758
"2011-04-14",11.957142829895,12,11.8592863082886,11.872142791748,301800800,10.0637741088867
"2011-04-15",11.9035711288452,11.915714263916,11.6714286804199,11.6949996948242,453605600,9.91361236572266
"2011-04-18",11.6464290618896,11.8653573989868,11.4342861175537,11.85178565979,609898800,10.04651927948
"2011-04-19",11.8964290618896,12.0707139968872,11.8467855453491,12.0664291381836,419378400,10.2284669876099
"2011-04-20",12.268214225769,12.3482141494751,12.1964292526245,12.228928565979,700666400,10.3662176132202
"2011-04-21",12.6785707473755,12.6832141876221,12.4471426010132,12.5249996185303,753810400,10.6171884536743
"2011-04-25",12.5121431350708,12.6339292526245,12.5107135772705,12.6075000762939,266546000,10.6871213912964
"2011-04-26",12.6292858123779,12.6782140731812,12.47678565979,12.5150003433228,338800000,10.6087141036987
"2011-04-27",12.5799999237061,12.5839290618896,12.3964290618896,12.5053567886353,356213200,10.6005353927612
"2011-04-28",12.3639287948608,12.4910707473755,12.3400001525879,12.3839292526245,360959200,10.4976062774658
"2011-04-29",12.3850002288818,12.6410713195801,12.3810710906982,12.5046434402466,1006345200,10.5999326705933
"2011-05-02",12.4907140731812,12.5167856216431,12.3392858505249,12.3671426773071,442713600,10.4833765029907
"2011-05-03",12.4282140731812,12.4960708618164,12.3435707092285,12.4357137680054,313348000,10.5415029525757
"2011-05-04",12.4378566741943,12.565357208252,12.3885707855225,12.4846429824829,389250400,10.5829792022705
"2011-05-05",12.4428567886353,12.5339288711548,12.3589286804199,12.3839292526245,335969200,10.4976062774658
"2011-05-06",12.4889287948608,12.5,12.3646430969238,12.3807144165039,280134400,10.4948806762695
"2011-05-09",12.4235706329346,12.4714288711548,12.3760709762573,12.41428565979,204747200,10.5233392715454
"2011-05-10",12.4603567123413,12.4889287948608,12.3807144165039,12.480357170105,282091600,10.5793437957764
"2011-05-11",12.4650001525879,12.5,12.3299999237061,12.4010705947876,3.36e+08,10.5121364593506
"2011-05-12",12.3614292144775,12.3971433639526,12.2239294052124,12.3774995803833,3.22e+08,10.4921550750732
"2011-05-13",12.3450002670288,12.3660707473755,12.1553573608398,12.1607141494751,326116000,10.3083906173706
"2011-05-16",12.1142864227295,12.1864290237427,11.8785705566406,11.9035711288452,449775200,10.0904130935669
"2011-05-17",11.8571434020996,12.0050001144409,11.811785697937,12.0050001144409,452334400,10.1763954162598
"2011-05-18",12.0167856216431,12.1803569793701,12,12.1382141113281,334776400,10.2893180847168
"2011-05-19",12.2171430587769,12.228928565979,12.0953569412231,12.1617860794067,261170000,10.3093032836914
"2011-05-20",12.127142906189,12.1767864227295,11.9650001525879,11.9721431732178,337968400,10.1485443115234
"2011-05-23",11.7846431732178,11.999285697937,11.7650003433228,11.9428567886353,383600000,10.1237173080444
"2011-05-24",11.9821434020996,11.9964294433594,11.833571434021,11.8639287948608,321927200,10.056812286377
"2011-05-25",11.9082136154175,12.0914287567139,11.8874998092651,12.0278568267822,294224000,10.1957721710205
"2011-05-26",11.9989290237427,12.0317859649658,11.9439287185669,11.9642858505249,222560800,10.1418809890747
"2011-05-27",11.957142829895,12.0582141876221,11.939642906189,12.0503568649292,203599200,10.2148466110229
"2011-05-31",12.1821432113647,12.4224996566772,12.1785707473755,12.4224996566772,417754400,10.5303010940552
"2011-06-01",12.4596433639526,12.5760707855225,12.3089294433594,12.3396425247192,554682800,10.4600629806519
"2011-06-02",12.375,12.4278573989868,12.2964286804199,12.3607139587402,338783200,10.4779243469238
"2011-06-03",12.2564287185669,12.3332138061523,12.2146425247192,12.2657136917114,313250000,10.3973970413208
"2011-06-06",12.3464288711548,12.394642829895,12.064642906189,12.0728569030762,461941200,10.2339153289795
"2011-06-07",12.0775003433228,12.0792856216431,11.8535709381104,11.8585710525513,529785200,10.0522708892822
"2011-06-08",11.8492860794067,11.957142829895,11.8089294433594,11.8657140731812,333723600,10.0583238601685
"2011-06-09",11.9017858505249,11.9167861938477,11.8125,11.8389291763306,275088800,10.035623550415
"2011-06-10",11.8053569793701,11.8450002670288,11.6253566741943,11.6392860412598,433955200,9.86638736724854
"2011-06-13",11.6857137680054,11.7253570556641,11.6096429824829,11.66428565979,329473200,9.88757610321045
"2011-06-14",11.7857141494751,11.9017858505249,11.7610712051392,11.872857093811,334569200,10.0643815994263
"2011-06-15",11.7767858505249,11.7964286804199,11.6028566360474,11.6696434020996,399196000,9.89211845397949
"2011-06-16",11.6750001907349,11.7385711669922,11.3689289093018,11.6128568649292,510591200,9.84398555755615
"2011-06-17",11.7496433258057,11.7589292526245,11.4057140350342,11.4378566741943,615020000,9.69564247131348
"2011-06-20",11.334285736084,11.3464288711548,11.0892858505249,11.2614288330078,640645600,9.54608631134033
"2011-06-21",11.3100004196167,11.6357135772705,11.2571430206299,11.6178569793701,493382400,9.848219871521
"2011-06-22",11.6128568649292,11.7464294433594,11.5135707855225,11.521785736084,390583200,9.76678371429443
"2011-06-23",11.3907136917114,11.8460712432861,11.3614292144775,11.8296432495117,559759200,10.0277500152588
"2011-06-24",11.8346433639526,11.89821434021,11.6103572845459,11.6553573608398,439807200,9.88000774383545
"2011-06-27",11.6996431350708,11.9250001907349,11.6875,11.8585710525513,339813600,10.0522708892822
"2011-06-28",11.9160709381104,12.0249996185303,11.9085712432861,11.9735708236694,294299600,10.1497573852539
"2011-06-29",12.001428604126,12.0132141113281,11.8528566360474,11.9300003051758,352545200,10.1128206253052
"2011-06-30",11.9535713195801,12.0046434402466,11.8871431350708,11.9882135391235,322954800,10.1621675491333
"2011-07-01",11.9982137680054,12.2678565979004,11.9357137680054,12.2592859268188,435313200,10.3919496536255
"2011-07-05",12.25,12.4939289093018,12.2321434020996,12.479642868042,355054000,10.5787420272827
"2011-07-06",12.4624996185303,12.6464290618896,12.3824996948242,12.5628566741943,444626000,10.6492767333984
"2011-07-07",12.6667861938477,12.7857141494751,12.6428565979004,12.7571430206299,399663600,10.8139715194702
"2011-07-08",12.6192855834961,12.8571434020996,12.5785713195801,12.8467855453491,489633200,10.8899583816528
"2011-07-11",12.7264289855957,12.8489294052124,12.6007137298584,12.6428565979004,442674400,10.7170944213867
"2011-07-12",12.6260709762573,12.7742862701416,12.4507141113281,12.6339292526245,451609200,10.7095260620117
"2011-07-13",12.7974996566772,12.8571434020996,12.7278566360474,12.7864294052124,391638800,10.838794708252
"2011-07-14",12.893214225769,12.9146432876587,12.7264289855957,12.7775001525879,430533600,10.8312292098999
"2011-07-15",12.8989286422729,13.0357141494751,12.8275003433228,13.0328569412231,484467200,11.0476894378662
"2011-07-18",13.0510711669922,13.3803567886353,13.0457143783569,13.3500003814697,572653200,11.3165235519409
"2011-07-19",13.5,13.52321434021,13.332857131958,13.4589290618896,819145600,11.408863067627
"2011-07-20",14.1471433639526,14.1525001525879,13.7857141494751,13.8178567886353,941340400,11.7131147384644
"2011-07-21",13.8196430206299,13.9307136535645,13.71071434021,13.8317861557007,526534400,11.7249269485474
"2011-07-22",13.8685712814331,14.1089286804199,13.8482141494751,14.0464286804199,516728800,11.9068717956543
"2011-07-25",13.9410705566406,14.2857141494751,13.914999961853,14.2321434020996,589806000,12.0642986297607
"2011-07-26",14.2857141494751,14.4464292526245,14.2742862701416,14.4075002670288,476582400,12.212947845459
"2011-07-27",14.3067855834961,14.3800001144409,14.0053567886353,14.021071434021,659324400,11.8853807449341
"2011-07-28",13.9864292144775,14.1782140731812,13.8617858886719,13.9935712814331,594034000,11.8620653152466
"2011-07-29",13.8442859649658,14.1125001907349,13.7142858505249,13.9457139968872,632584400,11.8214998245239
"2011-08-01",14.206428527832,14.2678565979004,14.0132141113281,14.1696434020996,612836000,12.0113201141357
"2011-08-02",14.2017860412598,14.21071434021,13.8696432113647,13.8896427154541,639539600,11.7739696502686
"2011-08-03",13.9635705947876,14.0553569793701,13.6514291763306,14.020357131958,732508000,11.8847742080688
"2011-08-04",13.9075002670288,13.9757137298584,13.47678565979,13.477499961853,871407600,11.4246025085449
"2011-08-05",13.5871429443359,13.6964292526245,12.9489288330078,13.3435707092285,1204590800,11.3110761642456
"2011-08-08",12.9174995422363,13.1346426010132,12.6078567504883,12.6146430969238,1143833600,10.6931772232056
"2011-08-09",12.9035711288452,13.3789291381836,12.6785707473755,13.3575000762939,1082583600,11.3228826522827
"2011-08-10",13.2553567886353,13.3803567886353,12.9464292526245,12.9889287948608,878656800,11.0104522705078
"2011-08-11",13.2328567504883,13.4089288711548,13.0257139205933,13.3464288711548,741969200,11.3134965896606
"2011-08-12",13.5024995803833,13.5585708618164,13.3653573989868,13.4639291763306,528976000,11.4130983352661
"2011-08-15",13.5582141876221,13.7489290237427,13.5032138824463,13.6932144165039,460544000,11.6074619293213
"2011-08-16",13.625714302063,13.6917858123779,13.4307136535645,13.5885705947876,498750000,11.5187568664551
"2011-08-17",13.6539287567139,13.7328567504883,13.5,13.5871429443359,442061200,11.5175466537476
"2011-08-18",13.2442855834961,13.3089294433594,12.9060707092285,13.0732135772705,851435200,11.0819005966187
"2011-08-19",12.934642791748,13.1071434020996,12.7142858505249,12.7153568267822,775888400,10.7785511016846
"2011-08-22",13.018214225769,13.0314292907715,12.6817855834961,12.7299995422363,535315200,10.7909603118896
"2011-08-23",12.8678569793701,13.3442859649658,12.75,13.3428573608398,656835200,11.3104686737061
"2011-08-24",13.3382139205933,13.5342855453491,13.2357139587402,13.4350004196167,626267600,11.3885812759399
"2011-08-25",13.0385713577271,13.4089288711548,13.0357141494751,13.3471431732178,871346000,11.3141040802002
"2011-08-26",13.2560710906982,13.707142829895,13.2428569793701,13.6992864608765,641477200,11.6126070022583
"2011-08-29",13.8635711669922,13.9821434020996,13.8571434020996,13.9274997711182,405269200,11.8060598373413
"2011-08-30",13.8660707473755,13.9942855834961,13.7932138442993,13.9282140731812,417922400,11.8066635131836
"2011-08-31",13.9489288330078,14.002857208252,13.6378574371338,13.7439289093018,522586400,11.6504516601562
"2011-09-01",13.7792863845825,13.833571434021,13.5971431732178,13.6082143783569,343725200,11.5354070663452
"2011-09-02",13.3835706710815,13.5,13.2796430587769,13.3589286804199,438939200,11.3240909576416
"2011-09-06",13.1203565597534,13.5832138061523,13.0885705947876,13.5621433258057,509698000,11.4963550567627
"2011-09-07",13.7700004577637,13.7714290618896,13.6428565979004,13.7117862701416,350576800,11.6232032775879
"2011-09-08",13.6571426391602,13.8789291381836,13.6539287567139,13.7192859649658,416158400,11.629563331604
"2011-09-09",13.7117862701416,13.7857141494751,13.3935708999634,13.4814291000366,564813200,11.4279356002808
"2011-09-12",13.3214292526245,13.6028566360474,13.2821426391602,13.5692863464355,467832400,11.5024089813232
"2011-09-13",13.6478567123413,13.7932138442993,13.5803565979004,13.7364292144775,440560400,11.6440944671631
"2011-09-14",13.8221426010132,14.0074996948242,13.7771425247192,13.9035711288452,534724400,11.785774230957
"2011-09-15",13.979642868042,14.0592861175537,13.9250001907349,14.0342855453491,417818800,11.8965816497803
"2011-09-16",14.126428604126,14.3035707473755,14.1082143783569,14.3035707473755,698513200,12.124849319458
"2011-09-19",14.1785707473755,14.7582139968872,14.1142864227295,14.7010707855225,823860800,12.4618005752563
"2011-09-20",14.8303565979004,15.1021432876587,14.685357093811,14.7660713195801,775754000,12.5168962478638
"2011-09-21",14.9871425628662,15.0567855834961,14.7142858505249,14.7192859649658,605976000,12.477240562439
"2011-09-22",14.3225002288818,14.6364288330078,14.167857170105,14.3507137298584,968480800,12.1648063659668
"2011-09-23",14.2957143783569,14.5264291763306,14.2803573608398,14.4392862319946,546277200,12.2398881912231
"2011-09-26",14.2807140350342,14.4278573989868,13.9750003814697,14.3989286422729,812876400,12.2056798934937
"2011-09-27",14.5974998474121,14.6160707473755,14.2164287567139,14.2592859268188,632497600,12.0873050689697
"2011-09-28",14.2924995422363,14.419285774231,14.1610708236694,14.1789293289185,429637600,12.019193649292
"2011-09-29",14.3542861938477,14.3646430969238,13.7932138442993,13.9489288330078,651086800,11.8242254257202
"2011-09-30",13.8257141113281,13.8889293670654,13.6135711669922,13.6185712814331,547640800,11.544189453125
"2011-10-03",13.5846433639526,13.665714263916,13.3275003433228,13.3785705566406,669099200,11.3407411575317
"2011-10-04",13.3774995803833,13.6357135772705,12.6514291763306,13.3035707473755,1233677200,11.2771644592285
"2011-10-05",13.1378574371338,13.5649995803833,12.8678569793701,13.5089292526245,786469600,11.4512434005737
"2011-10-06",13.3332138061523,13.7421426773071,13.2785711288452,13.477499961853,812582400,11.4246025085449
"2011-10-07",13.4207143783569,13.4907140731812,13.1603574752808,13.207142829895,535458000,11.1954298019409
"2011-10-10",13.5389289855957,13.8860712051392,13.5074996948242,13.8860712051392,442514800,11.7709398269653
"2011-10-11",14.020357131958,14.3992862701416,13.9821434020996,14.2960710525513,605687600,12.1184892654419
"2011-10-12",14.5478572845459,14.6160707473755,14.290714263916,14.3639287948608,622286000,12.1760110855103
"2011-10-13",14.4635705947876,14.5867862701416,14.3874998092651,14.5867862701416,426185200,12.3649234771729
"2011-10-14",14.8867864608765,15.0714292526245,14.8310708999634,15.0714292526245,573367200,12.7757501602173
"2011-10-17",15.0621433258057,15.2392864227295,14.8549995422363,14.9996433258057,686044800,12.7148923873901
"2011-10-18",15.0628566741943,15.1717863082886,14.856785774231,15.0799999237061,881602400,12.7830095291138
"2011-10-19",14.3339290618896,14.5864286422729,14.207142829895,14.2364292144775,1104059600,12.0679330825806
"2011-10-20",14.2857141494751,14.2982139587402,14.0789289474487,14.1182136535645,549270400,11.9677248001099
"2011-10-21",14.2178573608398,14.2550001144409,13.9553565979004,14.0310707092285,621244400,11.893856048584
"2011-10-24",14.1492862701416,14.5178565979004,14.1214294433594,14.4917860031128,502138000,12.2843885421753
"2011-10-25",14.4653568267822,14.519642829895,14.1921434402466,14.2060708999634,430427200,12.042197227478
"2011-10-26",14.3485708236694,14.3767862319946,14.0410709381104,14.3071432113647,456304800,12.127872467041
"2011-10-27",14.5557136535645,14.6071434020996,14.353214263916,14.4532136917114,494664800,12.2516946792603
"2011-10-28",14.3928565979004,14.5124998092651,14.3753566741943,14.4624996185303,322842800,12.2595701217651
"2011-10-31",14.372142791748,14.6189289093018,14.3232135772705,14.456428527832,385501200,12.2544231414795
"2011-11-01",14.1932144165039,14.2678565979004,14.043571472168,14.1610708236694,531790000,12.004054069519
"2011-11-02",14.2889289855957,14.3014287948608,14.1110706329346,14.1932144165039,327350800,12.0313024520874
"2011-11-03",14.2524995803833,14.4071426391602,14.1199998855591,14.395357131958,441386400,12.2026510238647
